Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e0d6d56d9a9a594dbf2cf0,5f90632f36d7b010513bc198,APPROVED,Not Applicable,2024-02-29T19:11:30.050000Z,2024-02-29T19:21:38.027000Z,2024-03-01T09:16:11.188000Z,2024-02-29T19:21:38.702458Z,608.0,CBCT4R5Q,1291,English,White/Caucasian,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0d71c1db39b05bb2b3fcd,627e7906b82dabdbe672cdd1,APPROVED,Not Applicable,2024-02-29T19:12:34.324000Z,2024-02-29T19:24:10.021000Z,2024-03-01T09:16:09.509000Z,2024-02-29T19:24:10.683867Z,696.0,CBCT4R5Q,686,"English, Danish, German",White/Caucasian,68,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
65e0d7f0701c18c20380b0cb,5da9633472811e0014ed4256,APPROVED,Not Applicable,2024-02-29T19:16:30.150000Z,2024-02-29T19:33:56.606000Z,2024-03-01T09:16:06.490000Z,2024-02-29T19:33:57.161515Z,1047.0,CBCT4R5Q,1297,English,White/Caucasian,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0d80be550f18ce753bb06,5e86c11942701c2ffda5d113,APPROVED,Not Applicable,2024-02-29T19:16:27.612000Z,2024-02-29T19:57:40.969000Z,2024-03-01T09:16:08.096000Z,2024-02-29T19:57:41.881988Z,2474.0,CBCT4R5Q,1106,English,White/Caucasian,70,Male,White,Canada,Canada,Canada,English,No,Part-Time
65e0d8b4316b819ca95cdd6a,5ea19c748809ad05af2d33d1,APPROVED,Not Applicable,2024-02-29T19:19:24.268000Z,2024-02-29T19:31:10.914000Z,2024-03-01T09:16:05.147000Z,2024-02-29T19:31:11.680468Z,707.0,CBCT4R5Q,599,English,White/Caucasian,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0da45cdd41adf60881d8a,5ea07c4aee594a044a857d77,APPROVED,Not Applicable,2024-02-29T19:26:02.735000Z,2024-02-29T19:40:28.246000Z,2024-03-01T09:15:57.679000Z,2024-02-29T19:40:29.189598Z,866.0,CBCT4R5Q,784,English,White/Caucasian,73,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e0da68d7e32ca69da318ae,622a29743b7c0ca5eee56e24,APPROVED,Not Applicable,2024-02-29T19:26:36.690000Z,2024-02-29T19:35:17.238000Z,2024-03-01T09:15:54.861000Z,2024-02-29T19:35:17.733908Z,521.0,CBCT4R5Q,923,English,White/Caucasian,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65e0daa96cb73d1b0f3176cb,5ad4dfa25451e9000143fec1,APPROVED,Not Applicable,2024-02-29T19:27:39.880000Z,2024-02-29T19:38:33.945000Z,2024-03-01T09:15:53.294000Z,2024-02-29T19:38:34.410635Z,655.0,CBCT4R5Q,1842,English,White/Caucasian,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e0dafa578a8f814e77bc9e,652f102802f99197634d599a,APPROVED,Not Applicable,2024-02-29T19:29:15.884000Z,2024-02-29T19:37:55.709000Z,2024-03-01T09:15:49.599000Z,2024-02-29T19:37:56.176239Z,520.0,CBCT4R5Q,169,English,White/Caucasian,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65e0dafbd0d8d06b822b887f,5c8ee6c36ca70b0001fe979d,APPROVED,Not Applicable,2024-02-29T19:28:59.322000Z,2024-02-29T19:39:23.041000Z,2024-03-01T09:15:51.553000Z,2024-02-29T19:39:23.602710Z,624.0,CBCT4R5Q,1195,English,White/Caucasian,66,Male,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0e906a1390cc033086f14,5b7f28ee4570a7000120ad3f,APPROVED,Not Applicable,2024-02-29T20:29:19.229000Z,2024-02-29T20:42:08.161000Z,2024-03-01T09:15:40.739000Z,2024-02-29T20:42:08.734756Z,769.0,CBCT4R5Q,1593,English,White/Caucasian,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0e9874b872be094cb495d,5d75dff2b0b21000167a7336,APPROVED,Not Applicable,2024-02-29T20:31:23.888000Z,2024-02-29T20:42:35.049000Z,2024-03-01T09:15:39.357000Z,2024-02-29T20:42:35.591059Z,672.0,CBCT4R5Q,799,English,White/Caucasian,86,Male,White,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0ea6fcdd41adf6088236d,6398807b72b2d57df3afe665,APPROVED,Not Applicable,2024-02-29T20:35:02.532000Z,2024-02-29T20:44:07.056000Z,2024-03-01T09:15:37.924000Z,2024-02-29T20:44:07.522342Z,545.0,CBCT4R5Q,465,English,White/Caucasian,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0eb0f652e8c84bc2e4ec9,5f9eb2b4530d3e45e450e42e,APPROVED,Not Applicable,2024-02-29T20:37:47.370000Z,2024-02-29T20:54:05.922000Z,2024-03-01T09:15:36.424000Z,2024-02-29T20:54:06.444917Z,979.0,CBCT4R5Q,1741,English,White/Caucasian,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
