Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d4df059930b7a969cc929a,613a2a887cab4afeb484eef4,APPROVED,Not Applicable,2024-02-20T17:19:09.482000Z,2024-02-20T17:36:08.726000Z,2024-02-22T17:08:26.825000Z,2024-02-20T17:36:09.204142Z,1020.0,CBCT4R5Q,121,English,White Mexican,22,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking)
65d4df15fcd4a8e5cdc1b8c3,5e5e94a6a57943000de6b8a2,APPROVED,Not Applicable,2024-02-20T17:19:17.198000Z,2024-02-20T18:00:58.100000Z,2024-02-22T17:08:28.600000Z,2024-02-20T18:00:58.955942Z,2501.0,CBCT4R5Q,143,"English, Greek",Other (please feel free to let us know your ethnicity via email),22,Female,White,Greece,Greece,Greece,Greek,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4e0de360cfab1c12947e0,6082f09379b513197ffeb54e,APPROVED,Not Applicable,2024-02-20T17:26:58.787000Z,2024-02-20T17:34:09.294000Z,2024-02-22T17:08:49.675000Z,2024-02-20T17:34:10.043131Z,431.0,CBCT4R5Q,148,"English, Italian, Korean, Spanish",White/Caucasian,25,Female,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
65d4e0e2db7d176d28b95755,60d8ef203a9c6570ff952bb7,APPROVED,Not Applicable,2024-02-20T17:26:58.215000Z,2024-02-20T17:44:43Z,2024-02-22T17:08:46.497000Z,2024-02-20T17:44:43.486573Z,1065.0,CBCT4R5Q,279,"English, French, Portuguese, Spanish",White/Caucasian,23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED
65d4e0e2ac9ec0135065b19e,5e4c1f836603cd072bb734d5,APPROVED,Not Applicable,2024-02-20T17:26:58.766000Z,2024-02-20T17:32:35.944000Z,2024-02-22T17:08:48.088000Z,2024-02-20T17:32:36.399685Z,338.0,CBCT4R5Q,365,"English, Estonian",White/Caucasian,24,Female,White,Estonia,Estonia,Estonia,Estonian,Yes,Unemployed (and job seeking)
65d4e0e43e14ea239d63d725,5eed4cf07aa39616c79b7346,APPROVED,Not Applicable,2024-02-20T17:27:00.031000Z,2024-02-20T17:38:37.774000Z,2024-02-22T17:08:51.041000Z,2024-02-20T17:38:38.304000Z,698.0,CBCT4R5Q,127,"English, Polish, Spanish",White/Caucasian,25,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
65d4e0e4bd09b873303e357a,60d1b7642d082fa4cebddfd2,APPROVED,Not Applicable,2024-02-20T17:27:00.451000Z,2024-02-20T17:44:10.203000Z,2024-02-22T17:08:52.913000Z,2024-02-20T17:44:10.740106Z,1030.0,CBCT4R5Q,342,English,African,24,Female,Black,Zimbabwe,South Africa,South Africa,English,Yes,Full-Time
65d4eb57198b2fcc5689241e,611fbf86423c9a875559377d,APPROVED,Not Applicable,2024-02-20T18:11:40.313000Z,2024-02-20T18:31:40.242000Z,2024-02-22T17:09:55.328000Z,2024-02-20T18:31:41.047707Z,1200.0,CBCT4R5Q,203,"English, Portuguese",Mixed,21,Female,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Other
65d4ebd458b48e4435f15896,60e96b12a9bf38cf4eb19c56,APPROVED,Not Applicable,2024-02-20T18:13:46.118000Z,2024-02-20T18:20:51.792000Z,2024-02-22T17:09:48.685000Z,2024-02-20T18:20:52.395834Z,426.0,CBCT4R5Q,219,"English, Polish",White/Caucasian,21,Female,White,Poland,Poland,Poland,Polish,Yes,Other
65d4ebf3243af23e59f9a8f8,5fdb2a32414cb63975e0d9c7,APPROVED,Not Applicable,2024-02-20T18:14:11.589000Z,2024-02-20T18:21:45.626000Z,2024-02-22T17:09:46.141000Z,2024-02-20T18:21:46.415713Z,455.0,CBCT4R5Q,681,"Dutch, English",White/Caucasian,25,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
